player_name,realm_slug,region,profile_url,season,snapshot_at,score_all,score_dps,score_healer,score_tank,world_rank,region_rank,realm_rank,total_runs,timed_runs,untimed_runs,highest_timed_level,highest_untimed_level,most_common_key_level,most_common_key_count,best_run_dungeon,best_run_short_name,best_run_level,best_run_score,best_run_timed,best_run_completed_at,best_run_url
Deeko,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Deeko,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Delvur,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Delvur,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Demboypaigon,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Demboypaigon,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Demonarr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Demonarr,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Deredeemer,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Deredeemer,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Descendents,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Descendents,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Desiring,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Desiring,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Despib,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Despib,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Devouthooves,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Devouthooves,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Diesofcringe,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Diesofcringe,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dion,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dion,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Director,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Director,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Direshadow,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Direshadow,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Disorders,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Disorders,current,2026-04-19T22:49:32.697Z,2731.6,2731.6,0.0,0.0,786723,275333,14519,11,11,0,12,null,10,7,Maisara Caverns,MC,12,371.9,true,2026-04-17T15:08:11.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13677556-12-maisara-caverns
Djungelskog,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Djungelskog,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dlwlrma,draenor,eu,https://raider.io/characters/eu/draenor/Dlwlrma,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Doggiewalker,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Doggiewalker,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dorathy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dorathy,current,2026-04-19T22:49:32.697Z,3435.3,3435.3,0.0,0.0,34234,13952,1062,11,11,0,17,null,16,7,Pit of Saron,POS,17,440.9,true,2026-04-16T11:39:08.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13166881-17-pit-of-saron
Dossoudywoo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dossoudywoo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dracthyrdeez,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dracthyrdeez,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dragondsnuts,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dragondsnuts,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dribblering,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dribblering,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Drunkdriving,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Drunkdriving,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dwarlocks,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dwarlocks,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Dùn,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Dùn,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Earscratcher,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Earscratcher,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Earthspear,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Earthspear,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Edarn,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Edarn,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ekzykes,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ekzykes,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Elesebtalist,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Elesebtalist,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Elfeyes,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Elfeyes,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ellianne,draenor,eu,https://raider.io/characters/eu/draenor/Ellianne,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ellude,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ellude,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Elydiel,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Elydiel,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Emixz,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Emixz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Enchi,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Enchi,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Enhensy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Enhensy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Enjidru,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Enjidru,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Enjiebean,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Enjiebean,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Enjito,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Enjito,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ensykitten,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ensykitten,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ensyxo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ensyxo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Envy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Envy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Eroguro,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Eroguro,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Esnupi,kazzak,eu,https://raider.io/characters/eu/kazzak/Esnupi,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Espurr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Espurr,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Estrogel,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Estrogel,current,2026-04-19T22:49:32.697Z,3095.0,3095.0,0.0,0.0,250768,93294,5603,18,16,2,14,14,12,7,Skyreach,SR,14,403.5,true,2026-04-19T21:59:55.000Z,https://raider.io/mythic-plus-runs/season-mn-1/15069083-14-skyreach
Evereld,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Evereld,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Everlide,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Everlide,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Everrin,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Everrin,current,2026-04-19T22:49:32.697Z,3047.4,386.7,2991.8,0.0,316665,115172,6718,11,10,1,13,12,13,5,Windrunner Spire,WS,13,387.2,true,2026-04-11T11:50:21.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10599686-13-windrunner-spire
Everz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Everz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Everzz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Everzz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Evestirwin,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Evestirwin,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Eviane,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Eviane,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Fallingpala,azjolnerub,eu,https://raider.io/characters/eu/azjolnerub/Fallingpala,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Fatchungus,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Fatchungus,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Fauxcoated,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Fauxcoated,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Feelmybicep,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Feelmybicep,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Feilfarga,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Feilfarga,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Felwingers,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Felwingers,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Fettywapp,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Fettywapp,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Fibres,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Fibres,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freebowjobz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freebowjobz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshbear,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshbear,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshdemon,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshdemon,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshkick,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshkick,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshp,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshp,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshpally,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshpally,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshrune,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshrune,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freshthyr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Freshthyr,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Freydisnuts,kazzak,eu,https://raider.io/characters/eu/kazzak/Freydisnuts,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Funter,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Funter,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Garsias,tarren-mill,eu,https://raider.io/characters/eu/tarren-mill/Garsias,current,2026-04-19T22:49:32.697Z,2770.6,2770.6,366.1,0.0,713623,250159,17223,20,20,0,11,null,11,11,Pit of Saron,POS,11,350.0,true,2026-04-19T07:47:12.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14670442-11-pit-of-saron
Getfresh,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Getfresh,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ghettopräst,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ghettopräst,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gigacodders,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gigacodders,current,2026-04-19T22:49:32.697Z,526.6,526.6,0.0,0.0,2292171,828912,35142,3,3,0,10,null,10,2,Windrunner Spire,WS,10,328.1,true,2026-04-01T15:32:14.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5293962-10-windrunner-spire
Gigamomo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gigamomo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gigasaga,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gigasaga,current,2026-04-19T22:49:32.697Z,2669.0,2669.0,0.0,0.0,937104,329510,17025,12,9,3,11,12,10,6,Windrunner Spire,WS,11,346.9,true,2026-04-05T22:06:11.000Z,https://raider.io/mythic-plus-runs/season-mn-1/7869356-11-windrunner-spire
Gigayevie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gigayevie,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Girldinner,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Girldinner,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Girthychode,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Girthychode,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Girthyheals,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Girthyheals,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Glerm,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Glerm,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Glockseth,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Glockseth,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Glunch,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Glunch,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gnearning,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gnearning,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Goomyy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Goomyy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Graviity,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Graviity,current,2026-04-19T22:49:32.697Z,2690.6,2690.6,0.0,0.0,877861,307571,16048,11,11,0,12,null,10,9,Skyreach,SR,12,369.3,true,2026-04-18T15:28:24.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14351792-12-skyreach
Gret,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gret,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gretbreak,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gretbreak,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gretleaf,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gretleaf,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Grets,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Grets,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gretsmoker,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gretsmoker,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Grettie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Grettie,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Gretty,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Gretty,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Grippysocks,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Grippysocks,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hadaram,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hadaram,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hairypunani,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hairypunani,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hakkaa,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hakkaa,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Handcuffs,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Handcuffs,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Harrowwar,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Harrowwar,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hawktwarr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hawktwarr,current,2026-04-19T22:49:32.697Z,1201.3,1201.3,0.0,0.0,1941505,703406,30910,6,6,0,10,null,10,1,Pit of Saron,POS,10,332.4,true,2026-03-25T21:20:32.000Z,https://raider.io/mythic-plus-runs/season-mn-1/574889-10-pit-of-saron
Hejnus,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hejnus,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hexgodx,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hexgodx,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hides,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hides,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hidez,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hidez,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hobby,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hobby,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hobbyalkis,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hobbyalkis,current,2026-04-19T22:49:32.697Z,2656.9,2656.9,0.0,0.0,975526,343824,17675,13,11,2,12,13,10,7,Maisara Caverns,MC,12,372.5,true,2026-04-04T22:55:12.000Z,https://raider.io/mythic-plus-runs/season-mn-1/7587345-12-maisara-caverns
Hobbybami,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hobbybami,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hoptronix,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hoptronix,current,2026-04-19T22:49:32.697Z,170.0,0.0,0.0,170.0,2538418,917032,38072,1,1,0,2,null,2,1,Magisters' Terrace,MT,2,170.0,true,2026-04-01T19:56:01.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5490151-2-magisters-terrace
Horticulture,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Horticulture,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hotleaf,frostwhisper,eu,https://raider.io/characters/eu/frostwhisper/Hotleaf,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Hpal,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Hpal,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Huemon,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Huemon,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Huzz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Huzz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ibhere,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ibhere,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Icantseehelp,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Icantseehelp,current,2026-04-19T22:49:32.697Z,223.2,0.0,0.0,223.2,2496646,901139,37566,1,1,0,5,null,5,1,Algeth'ar Academy,AA,5,223.2,true,2026-04-11T00:32:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10374750-5-algethar-academy
