player_name,realm_slug,region,season,source,dungeon,short_name,mythic_level,score,completed_at,completed_date,clear_time_ms,par_time_ms,num_keystone_upgrades,timed,url,snapshot_at
Sebaheoung,twisting-nether,eu,current,best,Algeth'ar Academy,AA,13,385.2,2026-04-06T21:45:01.000Z,2026-04-06,1549084,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8424666-13-algethar-academy,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,12,378.6,2026-04-16T21:32:39.000Z,2026-04-16,1145674,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13470479-12-algethar-academy,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Magisters' Terrace,MT,13,382.7,2026-04-08T11:57:29.000Z,2026-04-08,1891454,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8956269-13-magisters-terrace,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Magisters' Terrace,MT,12,380.0,2026-04-17T15:31:48.000Z,2026-04-17,1159592,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13700481-12-magisters-terrace,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Maisara Caverns,MC,12,377.1,2026-04-17T15:04:31.000Z,2026-04-17,1341750,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13675810-12-maisara-caverns,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,13,387.6,2026-04-08T13:59:45.000Z,2026-04-08,1433742,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/9007320-13-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,335.0,2026-04-16T20:40:44.000Z,2026-04-16,1041197,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13747439-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Pit of Saron,POS,10,335.0,2026-04-16T21:05:02.000Z,2026-04-16,816363,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13657419-10-pit-of-saron,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Pit of Saron,POS,12,380.0,2026-04-17T16:17:10.000Z,2026-04-17,957297,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13747399-12-pit-of-saron,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,13,386.7,2026-04-08T13:14:49.000Z,2026-04-08,1674281,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9000188-13-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Skyreach,SR,12,380.0,2026-04-17T15:52:47.000Z,2026-04-17,925649,1680999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13747416-12-skyreach,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Windrunner Spire,WS,11,343.2,2026-04-15T09:48:38.000Z,2026-04-15,1546486,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12916262-11-windrunner-spire,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,best,Windrunner Spire,WS,12,374.2,2026-04-15T10:18:51.000Z,2026-04-15,1495177,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12656002-12-windrunner-spire,2026-04-19T22:49:32.697Z
Sebaheoung,twisting-nether,eu,current,recent,Windrunner Spire,WS,11,349.2,2026-04-16T16:29:06.000Z,2026-04-16,1231556,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13272227-11-windrunner-spire,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Algeth'ar Academy,AA,14,400.9,2026-04-14T21:55:32.000Z,2026-04-14,1517611,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12476384-14-algethar-academy,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,recent,Magisters' Terrace,MT,15,314.0,2026-04-16T21:04:39.000Z,2026-04-16,2364868,2040999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/13394098-15-magisters-terrace,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Magisters' Terrace,MT,15,416.9,2026-04-16T21:41:07.000Z,2026-04-16,1665503,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13412047-15-magisters-terrace,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Maisara Caverns,MC,16,428.8,2026-04-18T17:19:16.000Z,2026-04-18,1779471,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14479227-16-maisara-caverns,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Nexus-Point Xenas,NPX,15,414.1,2026-04-16T20:18:49.000Z,2026-04-16,1602511,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13384312-15-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Pit of Saron,POS,15,418.3,2026-04-17T21:49:51.000Z,2026-04-17,1401230,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14105168-15-pit-of-saron,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,recent,Pit of Saron,POS,17,319.2,2026-04-19T19:38:08.000Z,2026-04-19,1841020,1800999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/15019155-17-pit-of-saron,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,15,414.9,2026-04-16T17:25:16.000Z,2026-04-16,1775231,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13272696-15-seat-of-the-triumvirate,2026-04-18T20:04:44.993Z
Selthiel,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,16,428.8,2026-04-18T21:36:39.000Z,2026-04-18,1832922,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14479250-16-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Skyreach,SR,15,418.2,2026-04-17T20:18:13.000Z,2026-04-17,1314980,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14080210-15-skyreach,2026-04-19T22:49:32.697Z
Selthiel,ravencrest,eu,current,best,Windrunner Spire,WS,16,425.8,2026-04-19T11:58:09.000Z,2026-04-19,1940183,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14944353-16-windrunner-spire,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Algeth'ar Academy,AA,14,399.1,2026-04-15T20:03:39.000Z,2026-04-15,1602596,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13007646-14-algethar-academy,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Magisters' Terrace,MT,14,403.3,2026-04-15T17:50:27.000Z,2026-04-15,1589721,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12887568-14-magisters-terrace,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Magisters' Terrace,MT,12,373.3,2026-04-17T16:37:48.000Z,2026-04-17,1588577,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13785281-12-magisters-terrace,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Maisara Caverns,MC,14,398.3,2026-04-16T18:02:33.000Z,2026-04-16,1805736,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13299931-14-maisara-caverns,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,14,400.9,2026-04-06T20:16:12.000Z,2026-04-06,1516738,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8311931-14-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,12,373.7,2026-04-16T18:48:51.000Z,2026-04-16,1384740,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13355727-12-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Pit of Saron,POS,14,399.8,2026-04-04T20:35:38.000Z,2026-04-04,1570563,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/7233670-14-pit-of-saron,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Pit of Saron,POS,12,372.2,2026-04-17T16:08:50.000Z,2026-04-17,1452977,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13708381-12-pit-of-saron,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,14,403.0,2026-04-05T09:57:09.000Z,2026-04-05,1603067,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7451176-14-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,12,373.5,2026-04-13T21:06:12.000Z,2026-04-13,1576533,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12026526-12-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Skyreach,SR,14,399.8,2026-04-08T21:28:38.000Z,2026-04-08,1467915,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9229630-14-skyreach,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Skyreach,SR,12,372.0,2026-04-13T21:35:58.000Z,2026-04-13,1368563,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12193325-12-skyreach,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Skyreach,SR,14,398.9,2026-04-15T17:11:00.000Z,2026-04-15,1505160,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12840399-14-skyreach,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,best,Windrunner Spire,WS,14,400.5,2026-04-04T21:14:57.000Z,2026-04-04,1690083,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/7129984-14-windrunner-spire,2026-04-19T22:49:32.697Z
Skyhanter,twisting-nether,eu,current,recent,Windrunner Spire,WS,12,368.5,2026-04-15T21:16:37.000Z,2026-04-15,1793653,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12962884-12-windrunner-spire,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Algeth'ar Academy,AA,10,330.6,2026-04-18T11:23:07.000Z,2026-04-18,1291257,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14169000-10-algethar-academy,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,12,319.7,2026-04-18T11:59:05.000Z,2026-04-18,1815375,1800999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/14184601-12-algethar-academy,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Magisters' Terrace,MT,10,324.9,2026-04-12T16:48:37.000Z,2026-04-12,1774197,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11255503-10-magisters-terrace,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Maisara Caverns,MC,11,344.7,2026-04-18T10:52:51.000Z,2026-04-18,1467746,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14153554-11-maisara-caverns,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,recent,Maisara Caverns,MC,10,299.4,2026-04-19T20:47:24.000Z,2026-04-19,2277955,1980999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/15058667-10-maisara-caverns,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,11,303.8,2026-04-14T18:45:19.000Z,2026-04-14,1860376,1800999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/12407847-11-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,13,387.8,2026-04-15T17:14:58.000Z,2026-04-15,1428127,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12808162-13-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Pit of Saron,POS,13,388.2,2026-04-15T16:44:15.000Z,2026-04-15,1409098,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12849272-13-pit-of-saron,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,recent,Pit of Saron,POS,10,333.9,2026-04-19T21:17:25.000Z,2026-04-19,1131810,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/15042272-10-pit-of-saron,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,12,370.0,2026-04-12T17:33:14.000Z,2026-04-12,1771158,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11301894-12-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,10,332.7,2026-04-14T17:54:07.000Z,2026-04-14,1351013,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12379883-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Skyreach,SR,12,366.5,2026-04-18T12:30:46.000Z,2026-04-18,1614319,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14193632-12-skyreach,2026-04-19T22:49:32.697Z
Sköddsköddna,twisting-nether,eu,current,best,Windrunner Spire,WS,10,332.3,2026-04-03T23:57:45.000Z,2026-04-03,1331912,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6605024-10-windrunner-spire,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Algeth'ar Academy,AA,12,368.2,2026-04-16T21:14:18.000Z,2026-04-16,1646158,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13449660-12-algethar-academy,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Magisters' Terrace,MT,13,385.1,2026-04-18T15:15:13.000Z,2026-04-18,1762484,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14251932-13-magisters-terrace,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Maisara Caverns,MC,12,369.9,2026-04-17T20:18:21.000Z,2026-04-17,1724451,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13855448-12-maisara-caverns,2026-04-19T01:23:47.619Z
Smonkste,twisting-nether,eu,current,best,Maisara Caverns,MC,13,389.3,2026-04-19T10:01:45.000Z,2026-04-19,1492329,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14714802-13-maisara-caverns,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,12,375.8,2026-04-18T14:39:42.000Z,2026-04-18,1280916,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14232124-12-nexuspoint-xenas,2026-04-19T01:23:47.619Z
Smonkste,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,14,398.8,2026-04-19T13:21:21.000Z,2026-04-19,1619534,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14875777-14-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Pit of Saron,POS,12,370.5,2026-04-17T20:58:30.000Z,2026-04-17,1536285,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13885214-12-pit-of-saron,2026-04-19T01:23:47.619Z
Smonkste,twisting-nether,eu,current,best,Pit of Saron,POS,14,400.0,2026-04-19T18:56:44.000Z,2026-04-19,1563263,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14982880-14-pit-of-saron,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,13,383.5,2026-04-16T21:49:18.000Z,2026-04-16,1851088,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13449714-13-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Skyreach,SR,12,372.5,2026-04-17T18:07:59.000Z,2026-04-17,1343325,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13884730-12-skyreach,2026-04-19T22:49:32.697Z
Smonkste,twisting-nether,eu,current,best,Windrunner Spire,WS,13,385.0,2026-04-18T19:29:18.000Z,2026-04-18,1717324,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14404741-13-windrunner-spire,2026-04-19T22:49:32.697Z
Socialqs,twisting-nether,eu,current,best,Maisara Caverns,MC,6,242.8,2026-04-19T12:04:49.000Z,2026-04-19,1303589,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14781000-6-maisara-caverns,2026-04-19T22:49:32.697Z
Socialqs,twisting-nether,eu,current,best,Pit of Saron,POS,8,284.4,2026-04-19T13:37:05.000Z,2026-04-19,1350850,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14839922-8-pit-of-saron,2026-04-19T22:49:32.697Z
Socialqs,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,7,242.5,2026-04-12T14:14:07.000Z,2026-04-12,2175973,2040999,0,true,https://raider.io/mythic-plus-runs/season-mn-1/11198783-7-seat-of-the-triumvirate,2026-04-19T01:23:47.619Z
Socialqs,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,8,286.2,2026-04-19T12:59:38.000Z,2026-04-19,1432914,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14839948-8-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Socialqs,twisting-nether,eu,current,best,Skyreach,SR,6,241.4,2026-04-12T15:03:07.000Z,2026-04-12,1170125,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11216768-6-skyreach,2026-04-19T01:23:47.619Z
Socialqs,twisting-nether,eu,current,best,Skyreach,SR,6,245.0,2026-04-19T12:29:33.000Z,2026-04-19,928268,1680999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/14762577-6-skyreach,2026-04-19T22:49:32.697Z
Soupetard,twisting-nether,eu,current,best,Magisters' Terrace,MT,2,164.7,2026-04-04T16:58:39.000Z,2026-04-04,1512219,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7113435-2-magisters-terrace,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Algeth'ar Academy,AA,15,411.6,2026-04-12T18:34:38.000Z,2026-04-12,1724054,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11434356-15-algethar-academy,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Magisters' Terrace,MT,15,413.6,2026-04-16T19:45:58.000Z,2026-04-16,1845284,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13351977-15-magisters-terrace,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Maisara Caverns,MC,14,401.1,2026-04-09T18:21:53.000Z,2026-04-09,1658617,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9674938-14-maisara-caverns,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,15,412.2,2026-04-12T19:50:56.000Z,2026-04-12,1694503,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11434361-15-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Pit of Saron,POS,14,396.1,2026-04-15T18:37:11.000Z,2026-04-15,1748628,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12901277-14-pit-of-saron,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,13,386.6,2026-04-10T20:19:26.000Z,2026-04-10,1682057,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10300919-13-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,12,368.0,2026-04-10T21:25:05.000Z,2026-04-10,1877215,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10291542-12-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,14,403.5,2026-04-11T18:51:36.000Z,2026-04-11,1576825,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11074178-14-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Skyreach,SR,14,395.8,2026-04-08T19:01:05.000Z,2026-04-08,1645662,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9166644-14-skyreach,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,recent,Skyreach,SR,15,315.6,2026-04-13T19:24:17.000Z,2026-04-13,1878273,1680999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/11963826-15-skyreach,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,recent,Windrunner Spire,WS,14,400.6,2026-04-09T20:02:14.000Z,2026-04-09,1687771,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9741088-14-windrunner-spire,2026-04-19T22:49:32.697Z
Sprutpesset,twisting-nether,eu,current,best,Windrunner Spire,WS,15,411.9,2026-04-13T18:24:13.000Z,2026-04-13,1882723,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11944332-15-windrunner-spire,2026-04-19T22:49:32.697Z
Temiti,twisting-nether,eu,current,best,Algeth'ar Academy,AA,10,322.2,2026-03-31T22:38:46.000Z,2026-03-31,1697430,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/6168023-10-algethar-academy,2026-04-19T22:49:32.697Z
Temitiri,twisting-nether,eu,current,best,Magisters' Terrace,MT,2,160.1,2026-04-18T16:25:19.000Z,2026-04-18,1761466,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14350364-2-magisters-terrace,2026-04-19T22:49:32.697Z
Thistle,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,332.0,2026-04-19T15:46:19.000Z,2026-04-19,1388062,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/15081023-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Algeth'ar Academy,AA,11,343.0,2026-04-13T12:36:49.000Z,2026-04-13,1415732,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11777095-11-algethar-academy,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Magisters' Terrace,MT,11,343.5,2026-04-07T19:06:04.000Z,2026-04-07,1579615,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8640836-11-magisters-terrace,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,333.3,2026-04-19T14:53:06.000Z,2026-04-19,1316600,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14924455-10-magisters-terrace,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Maisara Caverns,MC,10,326.4,2026-03-25T13:03:31.000Z,2026-03-25,1641617,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/363480-10-maisara-caverns,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,recent,Maisara Caverns,MC,10,325.1,2026-04-14T19:31:31.000Z,2026-04-14,1710501,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12562105-10-maisara-caverns,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,11,343.8,2026-04-13T13:23:18.000Z,2026-04-13,1377938,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11838011-11-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,331.1,2026-04-19T14:21:46.000Z,2026-04-19,1270006,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14924126-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,335.0,2026-04-19T15:43:15.000Z,2026-04-19,951056,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/14924461-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Pit of Saron,POS,11,344.5,2026-04-07T19:40:38.000Z,2026-04-07,1346468,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8664900-11-pit-of-saron,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,11,344.2,2026-04-13T08:44:53.000Z,2026-04-13,1540202,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11732293-11-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Skyreach,SR,10,331.6,2026-04-19T15:22:24.000Z,2026-04-19,1161296,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14924443-10-skyreach,2026-04-19T22:49:32.697Z
Turbohot,twisting-nether,eu,current,best,Windrunner Spire,WS,11,346.2,2026-03-29T11:43:07.000Z,2026-03-29,1391936,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/3379054-11-windrunner-spire,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Algeth'ar Academy,AA,14,400.9,2026-04-14T21:55:32.000Z,2026-04-14,1517611,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12476384-14-algethar-academy,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,recent,Magisters' Terrace,MT,15,314.0,2026-04-16T21:04:39.000Z,2026-04-16,2364868,2040999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/13394098-15-magisters-terrace,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Magisters' Terrace,MT,15,416.9,2026-04-16T21:41:07.000Z,2026-04-16,1665503,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13412047-15-magisters-terrace,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Maisara Caverns,MC,16,428.8,2026-04-18T17:19:16.000Z,2026-04-18,1779471,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14479227-16-maisara-caverns,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Nexus-Point Xenas,NPX,15,414.1,2026-04-16T20:18:49.000Z,2026-04-16,1602511,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13384312-15-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Pit of Saron,POS,15,418.3,2026-04-17T21:49:51.000Z,2026-04-17,1401230,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14105168-15-pit-of-saron,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,recent,Pit of Saron,POS,17,319.2,2026-04-19T19:38:08.000Z,2026-04-19,1841020,1800999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/15019155-17-pit-of-saron,2026-04-19T22:49:32.697Z
